ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Download 1 ID","Download 1 name","Download 1 URL","Meta: _product_url"
1877,variable,,"Classic water-repellent trench coat",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,Men,"clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_05_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_05_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_01_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_03_1.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1878,variation,,"Classic water-repellent trench coat - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1879,variation,,"Classic water-repellent trench coat - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1880,variation,,"Classic water-repellent trench coat - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1881,variation,,"Classic water-repellent trench coat - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1882,variation,,"Classic water-repellent trench coat - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1883,variation,,"Classic water-repellent trench coat - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1884,variation,,"Classic water-repellent trench coat - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1885,variation,,"Classic water-repellent trench coat - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1886,variation,,"Classic water-repellent trench coat - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1887,variation,,"Classic water-repellent trench coat - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1888,variation,,"Classic water-repellent trench coat - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1889,variation,,"Classic water-repellent trench coat - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1890,variation,,"Classic water-repellent trench coat - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1891,variation,,"Classic water-repellent trench coat - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1892,variation,,"Classic water-repellent trench coat - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1877,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1893,variation,,"Classic water-repellent trench coat - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1894,variation,,"Classic water-repellent trench coat - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1895,variation,,"Classic water-repellent trench coat - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1896,variation,,"Classic water-repellent trench coat - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1897,variation,,"Classic water-repellent trench coat - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1898,variation,,"Classic water-repellent trench coat - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1899,variation,,"Classic water-repellent trench coat - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1900,variation,,"Classic water-repellent trench coat - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1901,variation,,"Classic water-repellent trench coat - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1902,variation,,"Classic water-repellent trench coat - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1903,variation,,"Classic water-repellent trench coat - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1904,variation,,"Classic water-repellent trench coat - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1905,variation,,"Classic water-repellent trench coat - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
1906,variation,,"Classic water-repellent trench coat - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
1907,variation,,"Classic water-repellent trench coat - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1877,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
1908,variable,,"Straight-fit lightweight Bob jeans",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,Men,"clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_06_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_06_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_07_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_07_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_2.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1909,variation,,"Straight-fit lightweight Bob jeans - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1910,variation,,"Straight-fit lightweight Bob jeans - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1911,variation,,"Straight-fit lightweight Bob jeans - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1912,variation,,"Straight-fit lightweight Bob jeans - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1913,variation,,"Straight-fit lightweight Bob jeans - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1914,variation,,"Straight-fit lightweight Bob jeans - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1915,variation,,"Straight-fit lightweight Bob jeans - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1916,variation,,"Straight-fit lightweight Bob jeans - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1917,variation,,"Straight-fit lightweight Bob jeans - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1918,variation,,"Straight-fit lightweight Bob jeans - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1919,variation,,"Straight-fit lightweight Bob jeans - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1920,variation,,"Straight-fit lightweight Bob jeans - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1921,variation,,"Straight-fit lightweight Bob jeans - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1922,variation,,"Straight-fit lightweight Bob jeans - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1923,variation,,"Straight-fit lightweight Bob jeans - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1908,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1924,variation,,"Straight-fit lightweight Bob jeans - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1925,variation,,"Straight-fit lightweight Bob jeans - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1926,variation,,"Straight-fit lightweight Bob jeans - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1927,variation,,"Straight-fit lightweight Bob jeans - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1928,variation,,"Straight-fit lightweight Bob jeans - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1929,variation,,"Straight-fit lightweight Bob jeans - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1930,variation,,"Straight-fit lightweight Bob jeans - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1931,variation,,"Straight-fit lightweight Bob jeans - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1932,variation,,"Straight-fit lightweight Bob jeans - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1933,variation,,"Straight-fit lightweight Bob jeans - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1934,variation,,"Straight-fit lightweight Bob jeans - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1935,variation,,"Straight-fit lightweight Bob jeans - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1936,variation,,"Straight-fit lightweight Bob jeans - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
1937,variation,,"Straight-fit lightweight Bob jeans - Yellow, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,29,,Color,Yellow,,1,,Size,39,,1,,,,,
1938,variation,,"Straight-fit lightweight Bob jeans - Yellow, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1908,,,,,,30,,Color,Yellow,,1,,Size,40,,1,,,,,
1939,variable,,"Slim fit serge chino trousers",1,0,visible,"Product categories and tags work in much the same way as normal categories and tags you have when writing posts in WordPress. They can be created, edited, and selected at any time.","[elementor-template id=""455""]",,,taxable,,1,,,0,0,,,,,1,,,,Men,"clean, fashion, nova, suits, trends, women, woocommerce",,"https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_07_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_07_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_06_2.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_07_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_1.jpg, https://robeto.novaworks.net/wp-content/uploads/2022/10/m3_p_man_04_2.jpg",,,,,,,,,100,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Gray"":{""name"":""Gray"",""color"":""#d1d1d1"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}},""Size"":{""name"":""Size"",""type"":""button"",""terms"":{""35"":{""name"":""35"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""36"":{""name"":""36"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""37"":{""name"":""37"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""38"":{""name"":""38"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""39"":{""name"":""39"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""40"":{""name"":""40"",""color"":"""",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Blue, Gray, Green, Red, Yellow",1,1,Red,Size,"35, 36, 37, 38, 39, 40",1,1,36,,,,
1940,variation,,"Slim fit serge chino trousers - Blue, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,1,,Color,Blue,,1,,Size,35,,1,,,,,
1941,variation,,"Slim fit serge chino trousers - Blue, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,2,,Color,Blue,,1,,Size,36,,1,,,,,
1942,variation,,"Slim fit serge chino trousers - Blue, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,3,,Color,Blue,,1,,Size,37,,1,,,,,
1943,variation,,"Slim fit serge chino trousers - Blue, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,4,,Color,Blue,,1,,Size,38,,1,,,,,
1944,variation,,"Slim fit serge chino trousers - Blue, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,5,,Color,Blue,,1,,Size,39,,1,,,,,
1945,variation,,"Slim fit serge chino trousers - Blue, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,6,,Color,Blue,,1,,Size,40,,1,,,,,
1946,variation,,"Slim fit serge chino trousers - Gray, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,7,,Color,Gray,,1,,Size,35,,1,,,,,
1947,variation,,"Slim fit serge chino trousers - Gray, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,8,,Color,Gray,,1,,Size,36,,1,,,,,
1948,variation,,"Slim fit serge chino trousers - Gray, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,9,,Color,Gray,,1,,Size,37,,1,,,,,
1949,variation,,"Slim fit serge chino trousers - Gray, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,10,,Color,Gray,,1,,Size,38,,1,,,,,
1950,variation,,"Slim fit serge chino trousers - Gray, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,11,,Color,Gray,,1,,Size,39,,1,,,,,
1951,variation,,"Slim fit serge chino trousers - Gray, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,12,,Color,Gray,,1,,Size,40,,1,,,,,
1952,variation,,"Slim fit serge chino trousers - Green, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,13,,Color,Green,,1,,Size,35,,1,,,,,
1953,variation,,"Slim fit serge chino trousers - Green, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,14,,Color,Green,,1,,Size,36,,1,,,,,
1954,variation,,"Slim fit serge chino trousers - Green, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,79,,,,,,,id:1939,,,,,,15,,Color,Green,,1,,Size,37,,1,,,,,
1955,variation,,"Slim fit serge chino trousers - Green, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,16,,Color,Green,,1,,Size,38,,1,,,,,
1956,variation,,"Slim fit serge chino trousers - Green, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,17,,Color,Green,,1,,Size,39,,1,,,,,
1957,variation,,"Slim fit serge chino trousers - Green, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,18,,Color,Green,,1,,Size,40,,1,,,,,
1958,variation,,"Slim fit serge chino trousers - Red, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,19,,Color,Red,,1,,Size,35,,1,,,,,
1959,variation,,"Slim fit serge chino trousers - Red, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,20,,Color,Red,,1,,Size,36,,1,,,,,
1960,variation,,"Slim fit serge chino trousers - Red, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,21,,Color,Red,,1,,Size,37,,1,,,,,
1961,variation,,"Slim fit serge chino trousers - Red, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,22,,Color,Red,,1,,Size,38,,1,,,,,
1962,variation,,"Slim fit serge chino trousers - Red, 39",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,23,,Color,Red,,1,,Size,39,,1,,,,,
1963,variation,,"Slim fit serge chino trousers - Red, 40",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,24,,Color,Red,,1,,Size,40,,1,,,,,
1964,variation,,"Slim fit serge chino trousers - Yellow, 35",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,25,,Color,Yellow,,1,,Size,35,,1,,,,,
1965,variation,,"Slim fit serge chino trousers - Yellow, 36",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,26,,Color,Yellow,,1,,Size,36,,1,,,,,
1966,variation,,"Slim fit serge chino trousers - Yellow, 37",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,27,,Color,Yellow,,1,,Size,37,,1,,,,,
1967,variation,,"Slim fit serge chino trousers - Yellow, 38",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:1939,,,,,,28,,Color,Yellow,,1,,Size,38,,1,,,,,
